Car_ID,Brand,Model_Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Engine_CC,Max_Power_bhp,Mileage_kmpl,Seats,Price_USD,Vehicle_Age,Price_Per_Year,Mileage_Category,Price_Category,Power_Per_CC,Efficiency_to_Power,Usage_Intensity,Depreciation_Rate,Engine_Size_Category,Power_Rating,Fuel_Type_Category,Is_Automatic,Owner_History_Numeric,Price_Per_Seat
869,BMW,2016,134295,Electric,Automatic,First,921,49.5,23.23,4,55434.82,9,5543.482,High,Mid-range,53.74592833876221,0.46834677419354837,13429.5,0.008036320198745143,Small,Low,Eco-Friendly,1,0,11086.964
870,Ford,2010,92969,Petrol,Automatic,Second,2117,549.4,26.87,2,35106.28,15,2194.1425,Medium,Budget,259.5181861124232,0.04889899909008189,5810.5625,0.2347376384613106,Medium,Very High,Traditional,1,1,11702.093333333332
871,BMW,2015,137161,Electric,Automatic,Second,3318,191.0,28.47,4,49000.94,10,4454.630909090909,High,Mid-range,57.564798071127186,0.1489795918367347,12469.181818181818,0.03897804862419733,Medium,Medium,Eco-Friendly,1,1,9800.188
872,Toyota,2007,173418,Electric,Manual,Second,2030,499.0,25.13,7,48368.43,18,2545.706842105263,Very High,Mid-range,245.8128078817734,0.05035063113604488,9127.263157894737,0.18569580001252858,Medium,Very High,Eco-Friendly,0,1,6046.05375
873,BMW,2012,146559,Diesel,Manual,Third,1933,599.6,26.26,5,36563.42,13,2611.672857142857,High,Budget,310.19141231246766,0.04378856094714024,10468.5,0.21317991643242257,Small,Very High,Traditional,0,2,6093.903333333333
874,Toyota,2018,5155,Petrol,Manual,Second,2101,158.4,18.76,4,34423.81,7,4302.97625,Low,Budget,75.39267015706807,0.11835962145110411,644.375,0.032209328097961905,Medium,Low,Traditional,0,1,6884.762
875,Toyota,2018,128950,Hybrid,Automatic,Second,4834,188.5,25.65,4,103744.36,7,12968.045,High,Premium,38.99462143152669,0.13600212089077413,16118.75,0.012718641103563572,Large,Medium,Eco-Friendly,1,1,20748.872
876,Volkswagen,2014,72494,Diesel,Automatic,First,2710,411.2,12.59,7,11173.84,11,931.1533333333333,Medium,Budget,151.73431734317342,0.03061026015074155,6041.166666666667,0.40476642171163074,Medium,High,Traditional,1,0,1396.73
877,Hyundai,2006,81229,Hybrid,Manual,First,2305,580.7,14.96,2,82280.51,19,4114.0255,Medium,Premium,251.93058568329718,0.025757575757575757,4061.45,0.13409209432349992,Medium,Very High,Eco-Friendly,0,0,27426.836666666666
878,Mercedes,2018,109648,Hybrid,Automatic,Second,3985,552.9,12.92,4,23219.95,7,2902.49375,High,Budget,138.74529485570892,0.023363471971066908,13706.0,0.16667276747936668,Large,Very High,Eco-Friendly,1,1,4643.99
879,BMW,2013,43547,Petrol,Manual,Second,2716,321.6,16.68,7,43307.19,12,3331.3223076923077,Low,Mid-range,118.40942562592048,0.051849549269505746,3349.769230769231,0.0891101659986252,Medium,High,Traditional,0,1,5413.39875
880,Ford,2007,33795,Electric,Automatic,First,4348,485.3,12.14,2,10200.53,18,536.87,Low,Budget,111.61453541858326,0.025010300782859495,1778.6842105263158,0.8562833222075511,Large,Very High,Eco-Friendly,1,0,3400.1766666666667
881,Toyota,2012,191368,Petrol,Automatic,Third,3557,116.0,29.04,2,34586.92,13,2470.4942857142855,Very High,Budget,32.61175147596289,0.2501291989664083,13669.142857142857,0.04359903688917981,Large,Low,Traditional,1,2,11528.973333333333
882,Hyundai,2020,26447,Hybrid,Automatic,Third,2756,587.4,12.82,5,92905.27,5,15484.211666666668,Low,Premium,213.13497822931785,0.02182127659574468,4407.833333333333,0.03161250580827322,Medium,Very High,Eco-Friendly,1,2,15484.211666666668
883,Honda,2006,172670,Diesel,Manual,Third,978,580.0,7.45,7,106546.79,19,5327.3395,Very High,Premium,593.0470347648262,0.01284261334252715,8633.5,0.10342776701421963,Small,Very High,Traditional,0,2,13318.34875
884,Kia,2010,177886,Hybrid,Automatic,Third,1696,131.7,18.17,2,28918.68,15,1807.4175,Very High,Budget,77.65330188679245,0.13786039453717758,11117.875,0.06830988448004956,Small,Low,Eco-Friendly,1,2,9639.56
885,Volkswagen,2016,92960,Diesel,Automatic,Third,2351,207.7,6.43,5,57235.1,9,5723.51,Medium,Mid-range,88.34538494257762,0.030943214629451397,9296.0,0.0326594579295235,Medium,Medium,Traditional,1,2,9539.183333333332
886,Mercedes,2009,68278,Diesel,Manual,Third,1291,96.1,7.76,6,58027.91,16,3413.4064705882356,Medium,Mid-range,74.43841982958946,0.08066528066528067,4016.3529411764707,0.026497137375146283,Small,Low,Traditional,0,2,8289.701428571429
887,Audi,2006,60077,Petrol,Automatic,Third,860,192.2,10.48,7,105208.31,19,5260.4155,Medium,Premium,223.48837209302326,0.0544981799271971,3003.85,0.03470985600038628,Small,Medium,Traditional,1,2,13151.03875
888,Volkswagen,2020,117782,Hybrid,Manual,Third,1877,496.9,16.61,6,92247.49,5,15374.581666666667,High,Premium,264.7309536494406,0.033420523138832994,19630.333333333332,0.026932690171947528,Small,Very High,Eco-Friendly,0,2,13178.212857142858
889,Honda,2009,107932,Electric,Manual,First,3695,251.9,15.83,2,63030.03,16,3707.648823529412,High,Mid-range,68.17320703653586,0.06281746031746031,6348.941176470588,0.06394310865616507,Large,Medium,Eco-Friendly,0,0,21010.01
890,Kia,2019,145600,Hybrid,Manual,Third,4960,89.5,24.99,7,81477.42,6,11639.631428571429,High,Premium,18.044354838709676,0.27890625,20800.0,0.006590702176109945,Large,Low,Eco-Friendly,0,2,10184.6775
891,Honda,2016,186172,Hybrid,Manual,Third,4483,231.6,23.49,5,102140.54,9,10214.054,Very High,Premium,51.661833593575736,0.10138109624514458,18617.2,0.020406976436815032,Large,Medium,Eco-Friendly,0,2,17023.423333333332
892,BMW,2008,114869,Electric,Manual,Third,1385,589.6,15.66,2,4116.06,17,228.67000000000002,High,Budget,425.7039711191336,0.026555875869085973,6381.611111111111,2.4345528119580475,Small,Very High,Eco-Friendly,0,2,1372.0200000000002
893,Toyota,2019,144251,Petrol,Automatic,Second,4760,392.6,13.34,7,50138.13,6,7162.589999999999,High,Mid-range,82.47899159663866,0.033969951617010434,20607.285714285714,0.046981269918325276,Large,High,Traditional,1,1,6267.26625
894,Mercedes,2015,53781,Hybrid,Manual,First,4570,273.1,12.91,7,109147.45,10,9922.495454545455,Medium,Luxury,59.75929978118162,0.04725475841874084,4889.181818181818,0.02502096914798149,Large,Medium,Eco-Friendly,0,0,13643.43125
895,Nissan,2020,191339,Hybrid,Manual,First,1334,133.3,24.35,6,89616.62,5,14936.103333333333,Very High,Premium,99.92503748125937,0.1825337331334333,31889.833333333332,0.007437153541903925,Small,Low,Eco-Friendly,0,0,12802.374285714284
896,Toyota,2010,160024,Diesel,Manual,First,4262,592.3,6.3,2,66512.44,15,4157.0275,Very High,Mid-range,138.97231346785546,0.010634706279540851,10001.5,0.13357450764837903,Large,Very High,Traditional,0,0,22170.813333333335
897,Nissan,2018,58798,Hybrid,Manual,Third,4811,499.7,5.32,5,64968.41,7,8121.05125,Medium,Mid-range,103.86614009561421,0.010644257703081233,7349.75,0.05383918370199144,Large,Very High,Eco-Friendly,0,2,10828.068333333335
898,Kia,2022,103696,Electric,Automatic,Third,4198,197.6,24.89,5,43689.1,3,10922.275,High,Mid-range,47.07003334921391,0.12589782498735458,25924.0,0.013568291214714546,Large,Medium,Eco-Friendly,1,2,7281.516666666666
899,Hyundai,2016,55939,Diesel,Manual,Second,2955,79.2,16.93,2,63900.9,9,6390.09,Medium,Mid-range,26.80203045685279,0.21349306431273646,5593.9,0.011154597907104484,Medium,Low,Traditional,0,1,21300.3
900,Audi,2015,34516,Petrol,Automatic,First,1804,71.7,8.27,2,79679.83,10,7243.62090909091,Low,Premium,39.7450110864745,0.11518105849582172,3137.818181818182,0.008998400242567754,Small,Low,Traditional,1,0,26559.943333333333
901,Ford,2017,192598,Diesel,Manual,Third,3299,107.4,10.89,4,51948.48,8,5772.053333333333,Very High,Mid-range,32.55531979387693,0.10130232558139536,21399.777777777777,0.016539145338894633,Medium,Low,Traditional,0,2,10389.696
902,Toyota,2015,146521,Electric,Automatic,First,1126,365.2,28.31,6,86555.92,10,7868.72,High,Premium,324.3339253996448,0.07749794689296469,13320.09090909091,0.042191889452628396,Small,High,Eco-Friendly,1,0,12365.131428571429
903,Mercedes,2020,55290,Electric,Manual,Second,3506,560.1,26.49,2,103764.17,5,17294.028333333332,Medium,Premium,159.75470621791217,0.04728668332738307,9215.0,0.0269888248629092,Large,Very High,Eco-Friendly,0,1,34588.056666666664
904,Honda,2019,131688,Diesel,Manual,Second,801,318.2,22.74,2,21098.13,6,3014.0185714285717,High,Budget,397.25343320848935,0.0714420358152686,18812.571428571428,0.09048714330875253,Small,High,Traditional,0,1,7032.71
905,Mercedes,2019,91661,Petrol,Automatic,Second,1833,512.0,17.06,4,55831.0,6,7975.857142857143,Medium,Mid-range,279.32351336606655,0.033313805897285685,13094.42857142857,0.05502220948559965,Small,Very High,Traditional,1,1,11166.2
906,Kia,2008,77954,Diesel,Manual,First,3281,289.7,18.01,4,50738.35,17,2818.797222222222,Medium,Mid-range,88.29625114294421,0.062146307798481716,4330.777777777777,0.09706273336177937,Medium,Medium,Traditional,0,0,10147.67
907,Nissan,2015,27746,Petrol,Automatic,Third,924,436.8,29.38,7,83433.38,10,7584.852727272728,Low,Premium,472.7272727272727,0.06724650949874113,2522.3636363636365,0.05235251942904112,Small,High,Traditional,1,2,10429.1725
908,Honda,2023,72990,Diesel,Manual,Third,1904,449.8,29.14,5,32234.49,2,10744.83,Medium,Budget,236.23949579831935,0.06476994887752834,24330.0,0.02790712968842726,Small,High,Traditional,0,2,5372.415
909,Ford,2019,63810,Electric,Automatic,Second,3499,137.4,10.38,6,77909.36,6,11129.908571428572,Medium,Premium,39.26836238925407,0.0754909090909091,9115.714285714286,0.01058139122961311,Medium,Low,Eco-Friendly,1,1,11129.908571428572
910,Ford,2008,123362,Hybrid,Manual,Third,2661,242.3,25.28,7,105666.24,17,5870.346666666667,High,Premium,91.05599398722285,0.1042904290429043,6853.444444444444,0.03898180741732253,Medium,Medium,Eco-Friendly,0,2,13208.28
911,Toyota,2017,151295,Hybrid,Manual,Second,3720,396.9,9.93,2,51921.4,8,5769.044444444445,High,Mid-range,106.69354838709677,0.025012594458438286,16810.555555555555,0.06115279725128268,Large,High,Eco-Friendly,0,1,17307.133333333335
912,Kia,2023,138669,Petrol,Automatic,First,928,79.6,10.34,4,109588.84,2,36529.613333333335,High,Luxury,85.77586206896551,0.1297365119196989,46223.0,0.0014526894098942018,Small,Low,Traditional,1,0,21917.768
913,Hyundai,2006,7659,Petrol,Manual,Second,1237,242.5,21.9,5,119200.16,19,5960.008,Low,Luxury,196.03880355699272,0.09027205276174773,382.95,0.038653147335143384,Small,Medium,Traditional,0,1,19866.693333333333
914,Kia,2018,91516,Petrol,Manual,First,3348,339.5,15.13,7,15412.77,7,1926.59625,Medium,Budget,101.40382317801674,0.04455241460541814,11439.5,0.15418032058347828,Medium,High,Traditional,0,0,1926.59625
915,Nissan,2008,79567,Electric,Manual,Second,3929,597.9,28.29,5,30267.22,17,1681.5122222222224,Medium,Budget,152.17612624077373,0.04730769230769231,4420.388888888889,0.33580765568639315,Large,Very High,Eco-Friendly,0,1,5044.536666666667
916,Mercedes,2020,20037,Diesel,Manual,Third,2021,305.7,7.23,4,114194.43,5,19032.405,Low,Luxury,151.2617516081148,0.023642903858731197,3339.5,0.013384948942352598,Medium,Medium,Traditional,0,2,22838.886
917,Ford,2024,131498,Electric,Manual,Third,1701,497.0,17.79,7,115124.34,1,57562.17,High,Luxury,292.18106995884773,0.03578756789378394,65749.0,0.004317033938835708,Small,Very High,Eco-Friendly,0,2,14390.5425
918,Mercedes,2018,182810,Hybrid,Manual,Second,3968,282.0,27.96,7,14431.75,7,1803.96875,Very High,Budget,71.06854838709677,0.09911378943637007,22851.25,0.13677227139665,Large,Medium,Eco-Friendly,0,1,1803.96875
919,Mercedes,2019,17109,Petrol,Automatic,Third,4718,486.0,27.6,5,4754.82,6,679.26,Low,Budget,103.00974989402289,0.056778440650072,2444.1428571428573,0.6131434747320126,Large,Very High,Traditional,1,2,792.4699999999999
920,Mercedes,2007,27010,Diesel,Automatic,Third,1867,373.4,8.91,4,21848.7,18,1149.9315789473685,Low,Budget,200.0,0.023855421686746987,1421.578947368421,0.3076106308095763,Small,High,Traditional,1,2,4369.74
921,Ford,2012,13787,Hybrid,Automatic,Third,826,536.5,14.17,2,119533.5,13,8538.107142857143,Low,Luxury,649.5157384987893,0.026407007081625047,984.7857142857143,0.05834717173702989,Small,Very High,Eco-Friendly,1,2,39844.5
922,Volkswagen,2020,144544,Hybrid,Manual,First,1347,270.1,20.48,7,24059.96,5,4009.9933333333333,High,Budget,200.51967334818116,0.07579570688378977,24090.666666666668,0.05612826753379749,Small,Medium,Eco-Friendly,0,0,3007.495
923,BMW,2014,159455,Hybrid,Automatic,Third,3468,378.4,8.98,2,61798.07,11,5149.839166666667,Very High,Mid-range,109.1118800461361,0.02372523117569353,13287.916666666666,0.06735376438512747,Medium,High,Eco-Friendly,1,2,20599.356666666667
924,Nissan,2008,66709,Electric,Manual,First,1366,392.8,29.2,4,102264.87,17,5681.381666666666,Medium,Premium,287.55490483162515,0.07431916518198015,3706.0555555555557,0.0652964669444459,Small,High,Eco-Friendly,0,0,20452.974
925,Volkswagen,2022,39518,Petrol,Manual,Second,1503,273.7,27.87,7,5386.99,3,1346.7475,Low,Budget,182.1024617431803,0.10178962746530314,9879.5,0.1523944921946774,Small,Medium,Traditional,0,1,673.37375
926,Nissan,2006,58909,Hybrid,Manual,Third,3940,120.8,9.17,7,73725.21,19,3686.2605000000003,Medium,Mid-range,30.65989847715736,0.07584780810587263,2945.45,0.03113139818254593,Large,Low,Eco-Friendly,0,2,9215.65125
927,Honda,2021,23351,Petrol,Manual,Third,2390,92.4,8.03,2,35411.98,4,7082.396000000001,Low,Budget,38.66108786610879,0.08681081081081081,4670.2,0.010436851120690774,Medium,Low,Traditional,0,2,11803.993333333334
928,Kia,2017,189402,Electric,Automatic,Third,1605,49.3,7.14,6,103893.19,8,11543.687777777777,Very High,Premium,30.71651090342679,0.1445344129554656,21044.666666666668,0.0037961699301953264,Small,Low,Eco-Friendly,1,2,14841.884285714286
929,Kia,2008,20282,Hybrid,Manual,Second,4591,529.2,27.74,2,36164.95,17,2009.1638888888888,Low,Budget,115.26900457416686,0.052408841866616276,1126.7777777777778,0.2487533163099546,Large,Very High,Eco-Friendly,0,1,12054.983333333332
930,Audi,2015,157850,Electric,Automatic,First,2157,172.4,9.84,2,83350.42,10,7577.310909090909,Very High,Premium,79.92582290217895,0.057043478260869564,14350.0,0.020683510850804943,Medium,Low,Eco-Friendly,1,0,27783.47333333333
931,Kia,2011,160336,Electric,Manual,First,4025,158.4,15.41,6,81883.7,14,5458.913333333333,Very High,Premium,39.35403726708074,0.09722397476340694,10689.066666666668,0.02708198234835079,Large,Low,Eco-Friendly,0,0,11697.671428571428
932,Ford,2016,195747,Petrol,Automatic,Third,4418,452.2,16.22,4,28914.75,9,2891.475,Very High,Budget,102.35400633770936,0.03586115410126022,19574.7,0.1407468248273,Large,High,Traditional,1,2,5782.95
933,Hyundai,2014,10075,Hybrid,Automatic,Second,2926,219.2,19.98,4,7071.51,11,589.2925,Low,Budget,74.91455912508543,0.09110807113543093,839.5833333333334,0.34092564026067124,Medium,Medium,Eco-Friendly,1,1,1414.3020000000001
934,Toyota,2011,184526,Electric,Automatic,Second,3260,323.4,6.79,7,50882.2,14,3392.1466666666665,Very High,Mid-range,99.20245398773007,0.02098918083462133,12301.733333333334,0.08898025281428841,Medium,High,Eco-Friendly,1,1,6360.275
935,Audi,2017,33365,Hybrid,Automatic,Second,1345,131.0,10.67,5,36835.6,8,4092.8444444444444,Low,Budget,97.39776951672863,0.08138825324180016,3707.222222222222,0.028449965523419645,Small,Low,Eco-Friendly,1,1,6139.266666666666
936,Toyota,2011,184272,Petrol,Automatic,Second,3528,577.5,28.29,5,97650.4,14,6510.026666666667,Very High,Premium,163.69047619047618,0.04897853185595567,12284.8,0.08279451190663933,Large,Very High,Traditional,1,1,16275.066666666666
937,Nissan,2021,16002,Electric,Automatic,Second,4534,516.9,27.71,7,96642.61,4,19328.522,Low,Premium,114.00529333921482,0.05359767891682785,3200.4,0.021394068371411206,Large,Very High,Eco-Friendly,1,1,12080.32625
938,Toyota,2014,18947,Petrol,Manual,First,3362,523.7,24.53,5,56471.8,11,4705.983333333334,Low,Mid-range,155.77037477691852,0.046830851470026726,1578.9166666666667,0.10200840050431359,Medium,Very High,Traditional,0,0,9411.966666666667
939,Toyota,2014,99840,Hybrid,Automatic,First,2879,267.8,5.49,2,73961.93,11,6163.494166666666,Medium,Mid-range,93.01840916985064,0.02049272116461366,8320.0,0.03982805981320643,Medium,Medium,Eco-Friendly,1,0,24653.976666666666
940,Audi,2008,121219,Hybrid,Manual,First,3441,466.9,13.18,2,73698.36,17,4094.3533333333335,High,Mid-range,135.68730020342923,0.028222698072805138,6734.388888888889,0.10769835721775602,Medium,Very High,Eco-Friendly,0,0,24566.12
941,Honda,2024,83610,Petrol,Automatic,Third,3914,120.6,20.7,6,99777.5,1,49888.75,Medium,Premium,30.812468063362285,0.17149958574979288,41805.0,0.0012086772200423938,Large,Low,Traditional,1,2,14253.92857142857
942,Mercedes,2008,57142,Diesel,Manual,Second,2726,44.8,11.88,6,52725.28,17,2929.182222222222,Medium,Mid-range,16.434336023477623,0.2645879732739421,3174.5555555555557,0.014444409884406787,Medium,Low,Traditional,0,1,7532.182857142857
943,Kia,2011,61307,Electric,Automatic,Third,1416,51.2,27.74,7,35227.26,14,2348.484,Medium,Budget,36.15819209039548,0.5407407407407406,4087.133333333333,0.020347300718230193,Small,Low,Eco-Friendly,1,2,4403.4075
944,Kia,2005,140565,Hybrid,Automatic,Second,4444,368.5,20.85,7,34009.09,20,1619.480476190476,High,Budget,82.92079207920793,0.05656538252848616,6693.571428571428,0.21670039685281633,Large,High,Eco-Friendly,1,1,4251.13625
945,Ford,2016,55085,Hybrid,Manual,First,2003,295.0,6.8,7,65734.5,9,6573.45,Medium,Mid-range,147.2790813779331,0.023043036258895287,5508.5,0.040389135246556275,Medium,Medium,Eco-Friendly,0,0,8216.8125
946,Audi,2017,39228,Electric,Automatic,Third,2559,330.1,27.73,2,55550.34,8,6172.259999999999,Low,Mid-range,128.9957014458773,0.08397940642035129,4358.666666666667,0.047538007183985126,Medium,High,Eco-Friendly,1,2,18516.78
947,Ford,2014,187947,Petrol,Automatic,First,3365,44.2,28.94,5,54494.13,11,4541.1775,Very High,Mid-range,13.13521545319465,0.6532731376975169,15662.25,0.0089218981586061,Medium,Low,Traditional,1,0,9082.355
948,Hyundai,2019,167727,Petrol,Automatic,Second,3974,276.7,6.94,7,13663.07,6,1951.8671428571429,Very High,Budget,69.62757926522394,0.025072254335260117,23961.0,0.12150113399594703,Large,Medium,Traditional,1,1,1707.88375
949,Hyundai,2017,48472,Petrol,Manual,Second,3881,442.1,18.31,7,87076.64,8,9675.182222222222,Low,Premium,113.91393970626129,0.04140660334690185,5385.777777777777,0.0406166267252994,Large,High,Traditional,0,1,10884.58
950,Ford,2013,54437,Diesel,Automatic,Second,3430,287.9,12.58,2,28007.19,12,2154.3992307692306,Medium,Budget,83.93586005830903,0.043680555555555556,4187.461538461538,0.12334963451761788,Medium,Medium,Traditional,1,1,9335.73
951,Audi,2013,185488,Diesel,Manual,First,3961,450.0,14.82,2,26043.57,12,2003.3515384615384,Very High,Budget,113.60767482958849,0.032926016440790934,14268.307692307691,0.2073368844254292,Large,High,Traditional,0,0,8681.19
952,Ford,2019,64711,Hybrid,Automatic,Second,1469,170.5,9.49,2,51292.72,6,7327.5314285714285,Medium,Mid-range,116.0653505786249,0.055627198124267294,9244.42857142857,0.019943961950897694,Small,Low,Eco-Friendly,1,1,17097.573333333334
953,Kia,2014,142888,Petrol,Automatic,First,3968,495.4,19.45,5,29650.07,11,2470.8391666666666,High,Budget,124.84879032258064,0.03925327951564077,11907.333333333334,0.18378426141113963,Large,Very High,Traditional,1,0,4941.678333333333
954,Volkswagen,2014,82175,Electric,Manual,Third,2921,369.5,28.95,7,71311.42,11,5942.618333333333,Medium,Mid-range,126.49777473467991,0.07832792207792207,6847.916666666667,0.05699568181811808,Medium,High,Eco-Friendly,0,2,8913.9275
955,BMW,2012,69307,Hybrid,Automatic,Second,4878,158.0,17.58,4,46461.21,13,3318.657857142857,Medium,Mid-range,32.39032390323903,0.1111954459203036,4950.5,0.04420797030532986,Large,Low,Eco-Friendly,1,1,9292.242
956,Toyota,2020,51733,Electric,Automatic,Second,4951,172.6,7.07,4,55522.67,5,9253.778333333334,Low,Mid-range,34.861644112300546,0.04093804284887088,8622.166666666666,0.015542920703908803,Large,Low,Eco-Friendly,1,1,11104.534
